매장명,주소,lat,lon
광운대역점,서울특별시 노원구 석계로 98-1(월계동)  ,37.623502525727,127.06106053588
광진구의점,서울특별시 광진구  자양로 144 (구의동)  ,37.540435114571,127.08364096345
광진군자점,서울특별시 광진구  광나루로 355 (군자동 고려산부인과) ,37.548376773553,127.06934155206
광진리버사이드점,서울특별시 광진구 아차산로78길 44  ,37.550793094642,127.10990711359
광진삼성쉐르빌점,서울특별시 광진구 구의강변로 106  ,37.53985699394,127.09489656845
광진워커힐점,서울특별시 광진구 아차산로 633  ,37.549214765778,127.10761435909
광진자양점,서울특별시 광진구 뚝섬로 644  ,37.531452163036,127.0810242533
광진코지웰점,"서울특별시 광진구 능동로19길 35(화양동, 광진 코지웰)  ",37.547068014965,127.07184990385
광진프라임점,서울특별시 광진구 동일로 92-1 1층 ,37.540826664649,127.06359021051
광진화양점,서울특별시 광진구 아차산로25길 77(화양동)  ,37.544766273038,127.06813421528
광화문시대점,"서울특별시 종로구 사직로8길 42(내수동, 광화문시대) 1층 ",37.573784173406,126.97316681097
교대STS점,서울특별시 서초구 서초대로56길 28  ,37.493279725622,127.01722879071
구디H하우스점,"서울특별시 영등포구 시흥대로 595(대림동, H HOUSE 대림 뉴스테이)  ",37.486080324979,126.90345296523
구로구민회관점,서울특별시 구로구 가마산로25길 8(구로동)  ,37.496724671078,126.89056661348
구로구일점,서울특별시 구로구 구일로4길 26  ,37.491590779561,126.87627575859
구로선우점,서울특별시 구로구 부일로15길 63  ,37.495118078434,126.83169295135
구로스위트점,서울특별시 구로구 가마산로9길 7  ,37.491313872012,126.88134271912
구로스카이점,서울특별시 구로구 구로동로7길 100  ,37.485998762846,126.88118661136
구로역점,서울특별시 구로구 새말로 18(구로동)  ,37.501986104609,126.88314560459
구로중앙로점,서울특별시 구로구 구로중앙로28길 52  ,37.499736634093,126.88853238056
구로초교점,서울특별시 구로구 구로중앙로27다길 26 1층 ,37.496445941756,126.88418398227
